"photo","age_mean","age_sd","age_N","anxious.easily.upset_mean","anxious.easily.upset_sd","anxious.easily.upset_N","Asian_mean","Asian_sd","Asian_N","attractiveness_mean","attractiveness_sd","attractiveness_N","Black_mean","Black_sd","Black_N","calm.emotionally.stable_mean","calm.emotionally.stable_sd","calm.emotionally.stable_N","Poor_mean","Poor_sd","Poor_N","Working.class_mean","Working.class_sd","Working.class_N","Middle.class_mean","Middle.class_sd","Middle.class_N","Upper.Middle.class_mean","Upper.Middle.class_sd","Upper.Middle.class_N","Upper.class_mean","Upper.class_sd","Upper.class_N","competence_mean","competence_sd","competence_N","conventional.uncreative_mean","conventional.uncreative_sd","conventional.uncreative_N","critical.quarrelsome_mean","critical.quarrelsome_sd","critical.quarrelsome_N","dependable.self.disciplined_mean","dependable.self.disciplined_sd","dependable.self.disciplined_N","disorganized.careless_mean","disorganized.careless_sd","disorganized.careless_N","dominant_mean","dominant_sd","dominant_N","education_mean","education_sd","education_N","extraverted.enthusiastic_mean","extraverted.enthusiastic_sd","extraverted.enthusiastic_N","hard.working_mean","hard.working_sd","hard.working_N","honest.moral_mean","honest.moral_sd","honest.moral_N","income_mean","income_sd","income_N","Latino_mean","Latino_sd","Latino_N","liberal_mean","liberal_sd","liberal_N","Native.American_mean","Native.American_sd","Native.American_N","Not.sure_mean","Not.sure_sd","Not.sure_N","occupational.prestige_mean","occupational.prestige_sd","occupational.prestige_N","open.to.new.experience.complex_mean","open.to.new.experience.complex_sd","open.to.new.experience.complex_N","Other_mean","Other_sd","Other_N","reserved.quiet_mean","reserved.quiet_sd","reserved.quiet_N","ses.ladder_mean","ses.ladder_sd","ses.ladder_N","submissive_mean","submissive_sd","submissive_N","sympathetic_mean","sympathetic_sd","sympathetic_N","thermometer_mean","thermometer_sd","thermometer_N","warmth_mean","warmth_sd","warmth_N","White_mean","White_sd","White_N"
"BF9",26.2352941176471,8.08957208204416,17,46.7058823529412,19.9867603236566,17,0,0,9,55.3529411764706,17.2080692426206,17,1,0,9,59.2941176470588,16.6349207462883,17,0,0,17,0.529411764705882,0.514495755427527,17,0.411764705882353,0.507299656195892,17,0,0,17,0.0588235294117647,0.242535625036333,17,67.2352941176471,15.327790984698,17,36.8235294117647,16.394493336627,17,45.5882352941176,22.1699651091556,17,67.6470588235294,15.980226752422,17,41.5882352941176,16.7334202403805,17,54.3529411764706,18.1002112434862,17,14.0588235294118,3.59636254143152,17,67.7647058823529,15.3073896034101,17,72.5882352941177,12.5002941141869,17,70.1764705882353,15.5452375911308,17,47352.9411764706,24116.7503420097,17,0,0,9,67.9738564705882,24.1785917238523,17,0,0,9,0,0,9,49.4705882352941,14.8033680587342,17,68.5294117647059,12.5405225522046,17,0,0,9,36.7647058823529,19.0313209334136,17,43.1372529411765,14.6367312811377,17,52.4705882352941,19.1641515826387,17,70.3529411764706,12.888663509411,17,NA,NA,NA,70.4705882352941,10.8461839317961,17,0,0,9
"BM10",37.9230769230769,6.23173724346735,117,39.4375,14.5783801112012,16,0,0,19,49.6875,18.2344682766823,16,1,0,19,62.3125,15.1689100904888,16,0,0,16,0,0,16,0.625,0.5,16,0.3125,0.478713553878169,16,0.0625,0.25,16,67.1123595505618,13.5205552285191,89,42,13.6967149346111,16,45.125,12.6957998303901,16,66,10.3858878612599,16,39.8125,12.8852305631939,16,66.125,13.1801618604123,16,17.5,1.67332005306815,16,62.375,9.39414711402797,16,68.5625,10.7639444443011,16,64.75,8.36261522093019,16,81239.3162393162,37862.6486797435,117,0.0526315789473684,0.229415733870562,19,61.8055575,16.7129001332565,16,0,0,19,0,0,19,61.0625,13.9545392853604,16,60.3125,10.1108440135662,16,0,0,19,41.125,11.5520560940466,16,58.333335,13.1468460283765,16,38.75,13.9499103939774,16,61.4375,8.64074649552919,16,64.4827586206897,17.4890856985805,58,64.1222222222222,13.2290349531914,90,0.0526315789473684,0.229415733870562,19
"BM105",26.5714285714286,3.97911212877111,49,42.7368421052632,14.6774282687668,19,0.117647058823529,0.332105582077536,17,59.8947368421053,17.1881572176313,19,0.764705882352941,0.437237316097603,17,63.7222222222222,11.3542195087815,18,0,0,19,0,0,19,0.578947368421053,0.507257273501788,19,0.368421052631579,0.495594627783352,19,0.0526315789473684,0.229415733870562,19,65.8947368421053,9.61997191519408,19,46.1052631578947,13.186250148638,19,47.1052631578947,17.9749663478038,19,67.6842105263158,15.7411443590037,19,38.3157894736842,16.2653436332828,19,65.6842105263158,8.27346918756943,19,16.7368421052632,2.76570475774576,19,63.3684210526316,10.4892035833454,19,70.7894736842105,14.2773283657398,19,61.3684210526316,13.7728014027478,19,80102.0408163265,31498.8391968387,49,0.0588235294117647,0.242535625036333,17,70.7602363157895,12.9420608759018,19,0,0,17,0,0,17,65.2631578947368,10.7126203105556,19,64.3157894736842,10.1874248822258,19,0.117647058823529,0.332105582077536,17,40.7368421052632,9.83667799199143,19,63.7426931578947,13.2725488220801,19,36,14.5830952361516,19,61.6842105263158,12.5744566110957,19,NA,NA,NA,62.1578947368421,12.2984333143821,19,0,0,17
"BM106",29.2884615384615,4.89684478744148,104,36.2380952380952,15.72229233256,21,0,0,15,72.6666666666667,14.5097668256018,21,1,0,15,64.4285714285714,15.480863763277,21,0,0,21,0,0,21,0.333333333333333,0.483045891539648,21,0.523809523809524,0.511766315719159,21,0.142857142857143,0.358568582800318,21,72.8,15.523304189926,75,24.6190476190476,17.4913584105872,21,40.7619047619048,19.2766821883455,21,72.2857142857143,13.9647515450253,21,31.6666666666667,16.4721988008078,21,67.7619047619048,9.60679323137935,21,17.3809523809524,3.44203704913516,21,76.7142857142857,11.6882113992811,21,73.6666666666667,11.2353608457109,21,64.7142857142857,11.1316793752913,21,89134.6153846154,45482.5385660667,104,0,0,15,79.8941819047619,10.3154240831527,21,0,0,15,0,0,15,70.5714285714286,13.117055418696,21,75.1428571428571,10.1552238492596,21,0,0,15,28.6190476190476,15.5610931186604,21,73.0158757142857,10.8704075912219,21,29.6190476190476,13.5811494008283,21,64.0952380952381,13.7473807029003,21,66.304347826087,17.3023692214774,46,68,16.0896461219247,74,0.0666666666666667,0.258198889747161,15
"BM107",32.3333333333333,7.28664793270802,15,35.1333333333333,14.0959298414556,15,0,0,13,66.9333333333333,23.6325038473548,15,0.923076923076923,0.277350098112615,13,72.6,13.6266545522265,15,0,0,15,0,0,15,0.2,0.414039335605413,15,0.666666666666667,0.487950036474267,15,0.133333333333333,0.351865775274498,15,75.4,14.4311171728714,15,34.4,17.1539249985868,15,44.5333333333333,18.9090555277724,15,74.2666666666667,16.0466581597303,15,31.0666666666667,12.267650064101,15,63.1333333333333,17.4391458943324,15,17.8666666666667,2.09988661825438,15,68.0666666666667,20.7518214920545,15,77.7333333333333,14.4739503279249,15,70.6666666666667,15.2252922405294,15,105666.666666667,28900.486072696,15,0,0,13,80.7407426666667,11.4755050634343,15,0,0,13,0.0769230769230769,0.277350098112615,13,71.8,10.3247275993122,15,68.4666666666667,18.4772704642629,15,0,0,13,38.6666666666667,19.9916649298318,15,69.629632,9.81905753561497,15,35,13.548853404308,15,65.4666666666667,13.521763762102,15,NA,NA,NA,67.2666666666667,12.5497106777502,15,0,0,13
"BM108",32.5454545454545,4.85727017913082,22,38.3181818181818,21.0473080817756,22,0,0,12,60.9090909090909,20.5238748103139,22,0.916666666666667,0.288675134594813,12,65.4090909090909,13.8517975141241,22,0,0,22,0.0909090909090909,0.29424494316825,22,0.272727272727273,0.455842305838552,22,0.363636363636364,0.492365963917331,22,0.272727272727273,0.455842305838552,22,77.1363636363636,12.6990642870344,22,54.6818181818182,20.8723703530731,22,51.4090909090909,21.8537543705099,22,73.5909090909091,10.9529691165242,22,30.9545454545455,16.1111534059255,22,66.4545454545455,16.9332787946083,22,18.0454545454545,3.64466044832022,22,64.4090909090909,19.5391160566965,22,73.5454545454545,10.3266980512017,22,68.0454545454545,12.4803742035141,22,99090.9090909091,34039.0659192935,22,0.0833333333333333,0.288675134594813,12,62.1212136363636,16.32240437599,22,0.0833333333333333,0.288675134594813,12,0,0,12,75.9090909090909,13.444450407259,22,58.4090909090909,22.5444726430504,22,0,0,12,48.1363636363636,19.6112102405631,22,70.7070722727273,18.9511751509604,22,35.6363636363636,18.9574597819772,22,62.6818181818182,14.1602608384516,22,NA,NA,NA,58.5,22.4451712910754,22,0.166666666666667,0.389249472080761,12
"BM11",64.0913043478261,7.00174871913139,115,37.6923076923077,17.4327719672328,26,0,0,10,29.1343244653104,22.0198078163786,426,1,0,10,67.6923076923077,12.6325586664594,26,0.0769230769230769,0.271746488194703,26,0.346153846153846,0.485164524037584,26,0.423076923076923,0.503831473655779,26,0.115384615384615,0.325812593608421,26,0.0384615384615385,0.196116135138184,26,58.0790378006873,19.6598235512385,485,45.5,16.4954539191863,26,37.3846153846154,16.5023075309532,26,69.3076923076923,14.5155619409494,26,32.0384615384615,13.6454557101792,26,54.4615384615385,17.598251661414,26,15.4444444444444,3.33205103540809,27,62.3076923076923,19.7742645491947,26,77.1538461538462,13.5224030636342,26,74.6538461538462,15.1919513103283,26,67460.6299212598,32115.5523594092,508,0,0,10,64.945227068336,20.336848509928,426,0,0,10,0,0,10,50.8461538461538,19.2659125040935,26,55.8846153846154,15.9883130394096,26,0,0,10,45.7692307692308,19.1463995410264,26,47.4358973076923,18.7399885867557,26,41.0769230769231,15.7122196443993,26,73.3076923076923,12.6325586664594,26,67.6923076923077,19.3639431059212,52,76.2854524627721,17.539103873322,485,0,0,10
"BM115",33.0131578947368,5.96132837186055,114,29.8,19.3656544280995,15,0,0,11,69.1460244648318,23.0030025938705,436,1,0,11,72.7333333333333,15.1491002404512,15,0,0,15,0.0666666666666667,0.258198889747161,15,0.0666666666666667,0.258198889747161,15,0.533333333333333,0.516397779494322,15,0.333333333333333,0.487950036474267,15,78.3548104317335,15.8384766605515,507,45.6,30.1633647232627,15,41.5333333333333,18.0470285115095,15,78.3333333333333,15.3653909190505,15,22.6666666666667,17.0866140868336,15,70.2666666666667,17.206587885652,15,19.6,2.22967005887162,15,45.5333333333333,18.6082419015518,15,74.2,16.7894524712903,15,66.9333333333333,17.0187571590318,15,125408.745247148,42092.5764243725,526,0,0,11,61.952089745158,21.5248316394529,436,0,0,11,0,0,11,76.9333333333333,15.6454770582732,15,55.8,26.9104334519425,15,0,0,11,63.2,22.0557734586013,15,78.51852,12.9213244944234,15,32.8666666666667,21.4837701754692,15,49.6,19.8666986257333,15,58.448275862069,23.305877892575,58,52.7404479578393,20.1582802270712,506,0,0,11
"BM116",34.6666666666667,4.49867705421219,15,40.8,15.067467319645,15,0,0,16,60.9333333333333,20.4047146746133,15,1,0,16,65.7333333333333,13.1228626377602,15,0,0,15,0.0666666666666667,0.258198889747161,15,0.333333333333333,0.487950036474267,15,0.466666666666667,0.516397779494322,15,0.133333333333333,0.351865775274498,15,73.8,17.4446062069135,15,34,20.2166833509922,15,51.6666666666667,21.1006657534329,15,70.2666666666667,14.8442709808323,15,28.4,17.9555005499708,15,62.1333333333333,22.3698351314784,15,17.2666666666667,4.07898213260309,15,61.8666666666667,19.2163125148054,15,77.8666666666667,12.7383934099504,15,65.2,12.0487106601258,15,103666.666666667,36226.7988149788,15,0.0625,0.25,16,68.88889,26.9561019455479,15,0,0,16,0,0,16,68.2,13.7019289570066,15,68.9333333333333,14.4788844611073,15,0,0,16,37.5333333333333,18.204656651789,15,68.8888913333333,11.2687238189575,15,35.3333333333333,12.6810695057445,15,57.0666666666667,15.4663998334947,15,NA,NA,NA,58.0666666666667,15.8540966615062,15,0,0,16
"BM118",28.9375,5.54338945652086,16,39.8125,16.3185732627988,16,0,0,9,63.6875,13.4299106475062,16,1,0,9,64.0625,14.9375087168733,16,0,0,16,0.0625,0.25,16,0.3125,0.478713553878169,16,0.625,0.5,16,0,0,16,69.25,13.9880901722382,16,38.125,16.7327025113498,16,49.1875,17.4211318040285,16,73.1875,12.9985576122891,16,31.4375,12.8528531203517,16,62.125,15.5085997648616,16,16.6875,3.66458274114075,16,63.0625,17.8156064542674,16,70.75,12.4445436503982,16,61.375,14.5459043491057,16,86875,29937.4347598454,16,0,0,9,56.944445,25.9391513991621,16,0,0,9,0,0,9,67.8125,9.39658625955902,16,63.9375,14.6399852003568,16,0,0,9,39.25,17.1172427686237,16,65.277780625,7.98661525622919,16,40.6875,14.4301478393905,16,60.6875,18.376502206169,16,NA,NA,NA,60.3125,12.637081677877,16,0,0,9
"BM119",40.3529411764706,7.72933678001053,17,38.8823529411765,25.7921556702352,17,0,0,13,35.1176470588235,24.3589879534772,17,1,0,13,66.3529411764706,18.5166856391424,17,0,0,17,0,0,17,0.176470588235294,0.392952623996688,17,0.647058823529412,0.492592183071889,17,0.176470588235294,0.392952623996688,17,70.3529411764706,17.5959554176187,17,46.7647058823529,23.9048358386036,17,51.5294117647059,16.8378949361953,17,67.6470588235294,8.71020361752947,17,33.7058823529412,19.6238525329583,17,70.2941176470588,19.9836330089224,17,17.8823529411765,3.4256815552014,17,55.1764705882353,19.7839432814772,17,76.0588235294118,14.4502188055895,17,62.7647058823529,19.3859788628428,17,112058.823529412,34957.9579427834,17,0.0769230769230769,0.277350098112615,13,62.0915047058824,18.027254630012,17,0,0,13,0,0,13,70.0588235294118,14.1088207703341,17,54.4117647058824,22.6054717478131,17,0,0,13,50.0588235294118,22.9768105604196,17,66.0130735294118,14.4180269548537,17,36.8235294117647,26.0149843698724,17,53.1764705882353,19.4815146168029,17,NA,NA,NA,55.2941176470588,18.3431346349334,17,0,0,13
"BM12",24.0097087378641,4.98526288100899,103,44.7272727272727,16.4929737105891,11,0.125,0.341565025531987,16,46.7163814180929,23.1708976140754,409,1,0,16,58.6363636363636,12.3553448132598,11,0.0909090909090909,0.301511344577764,11,0.545454545454545,0.522232967867094,11,0.272727272727273,0.467099366496914,11,0.0909090909090909,0.301511344577764,11,0,0,11,52.2976274371623,19.4771067846033,473,47.0909090909091,19.6135389231752,11,54.8181818181818,20.5466210449221,11,57.5454545454545,18.4139275352307,11,55.1818181818182,15.9362365809383,11,59.9090909090909,16.7060141593053,11,15.1818181818182,2.13626692237566,11,59.3636363636364,22.4823162831267,11,63.5454545454545,13.4786025712137,11,58,20.2533947771725,11,51997.9919678715,28128.6566321163,498,0,0,16,69.3018201928824,16.2063811675972,409,0,0,16,0,0,16,45.8181818181818,23.189731269759,11,59.6363636363636,9.14628588305359,11,0,0,16,43.3636363636364,12.5958146006737,11,42.4242418181818,17.7904019823504,11,41.4545454545455,21.8282552503109,11,59,14.324803663576,11,58.7755102040816,20.3748878382623,49,51.2898754991778,18.7993589995607,473,0,0,16
"BM12.BM81",33.5555555555556,5.83333333333333,9,38,11.478240283249,9,0.0666666666666667,0.258198889747161,15,59.6666666666667,16.8077363139716,9,1,0,15,66.3333333333333,13.8924439894498,9,0,0,9,0,0,9,0.222222222222222,0.440958551844098,9,0.777777777777778,0.440958551844098,9,0,0,9,70.7777777777778,16.9246696997148,9,39.7777777777778,15.9982637946886,9,58.8888888888889,15.7674066070204,9,73.3333333333333,10.7121426428143,9,24.7777777777778,13.0458592834832,9,76.6666666666667,9.44722181384559,9,17.6666666666667,1.11803398874989,9,63.3333333333333,17.5570498660794,9,77.2222222222222,12.2757665522135,9,55.1111111111111,17.6949459199827,9,88333.3333333333,23452.0787991171,9,0.133333333333333,0.351865775274498,15,61.7283955555556,23.6428638705795,9,0.0666666666666667,0.258198889747161,15,0.0666666666666667,0.258198889747161,15,72.4444444444444,6.06446846622008,9,61.2222222222222,17.188497445805,9,0,0,15,45,17.4427635425124,9,71.6049411111111,8.07203427342737,9,24.7777777777778,12.3468394516348,9,56,16.1322658049017,9,NA,NA,NA,51,20.6397674405503,9,0.133333333333333,0.351865775274498,15
"BM120",33.7731092436975,6.79598208164695,119,33.9545454545455,17.766949714695,22,0,0,14,71.3257575757576,18.0874736402233,44,1,0,14,70.4090909090909,16.5433315321255,22,0,0,22,0,0,22,0.181818181818182,0.394771016975861,22,0.590909090909091,0.503236279740196,22,0.227272727272727,0.428932027228889,22,77.8238238238238,15.0348451871686,111,51.2272727272727,18.9659640463593,22,47.8181818181818,20.2781523616789,22,78.4545454545455,13.9513688446938,22,27.5,16.0853378962985,22,71.0454545454545,17.2446741888268,22,19.0909090909091,3.86571118214009,22,58.3181818181818,20.56206947996,22,78.5454545454545,14.0500034662842,22,71.2727272727273,15.6210536141874,22,108956.834532374,41109.9392938956,139,0,0,14,64.1414148232323,22.0749174482285,44,0,0,14,0,0,14,79.8636363636364,11.2304664472753,22,59.0454545454545,20.817751748899,22,0,0,14,48.7272727272727,17.4688343389069,22,76.2626277272727,14.260306252049,22,32.5909090909091,20.555752504809,22,57.8636363636364,20.0980820088112,22,65.4385964912281,18.6193232421317,57,62.484126984127,18.6719620280114,112,0,0,14
"BM123",41.0917431192661,6.19481755389082,109,25.3846153846154,15.9454197265676,13,0,0,18,73.3174603174603,14.5438545708697,35,1,0,18,75.8461538461538,12.5952779104324,13,0,0,13,0,0,13,0.0769230769230769,0.277350098112615,13,0.307692307692308,0.480384461415261,13,0.615384615384615,0.506369683541833,13,79.5599559955996,14.2507692735141,101,49.2307692307692,25.73309751453,13,53.6923076923077,19.4866818424987,13,81.5384615384615,12.6991822874243,13,22.7692307692308,12.9753217439482,13,76.7692307692308,11.3955681893872,13,20.5384615384615,2.14535873516857,13,64,13.7173855623682,13,83.3846153846154,14.6716192104488,13,68.6923076923077,14.3607370712916,13,131860.465116279,49161.2055172265,129,0.111111111111111,0.323380833381777,18,65.0793655555556,19.6451563909125,35,0.0555555555555556,0.235702260395516,18,0,0,18,85.5384615384615,10.4531923721527,13,63.2307692307692,18.3627968374185,13,0,0,18,41.1538461538462,20.7438591469305,13,78.6324807692308,10.6008165781741,13,28.5384615384615,14.1575385373269,13,64.9230769230769,12.3858894073157,13,62.4528301886792,23.0305533165568,53,61.045104510451,18.7701311072187,101,0.0555555555555556,0.235702260395516,18
"BM126",38.0108695652174,7.12023052660731,92,33.8181818181818,14.7345928042897,22,0,0,10,70.0833333333333,19.3067643181155,44,1,0,10,66.5454545454545,13.9547816441509,22,0,0,22,0,0,22,0.136363636363636,0.351250086657104,22,0.454545454545455,0.509647191437625,22,0.409090909090909,0.503236279740196,22,77.2235142118863,14.2504060428185,86,45.0454545454545,23.6048366164291,22,45.4090909090909,17.727189476994,22,74.5,12.4966662221037,22,24.9090909090909,14.3822280905458,22,73.5909090909091,14.0429921208277,22,19.8636363636364,2.25294420165205,22,65.9090909090909,15.9550233645323,22,80.3636363636364,11.2315264388767,22,65.9090909090909,16.0472786326888,22,113141.592920354,44119.3323467804,113,0,0,10,61.8686873232323,21.6194387481024,44,0.1,0.316227766016838,10,0,0,10,81.0454545454545,13.1020800701454,22,56.5454545454545,18.9453531750244,22,0,0,10,41.5,20.1417595107894,22,78.7878809090909,11.8331972207055,22,30.2727272727273,17.3813852759944,22,58.7727272727273,14.9759547535114,22,62.3529411764706,19.2367740522113,34,59.8604651162791,16.177062991881,86,0,0,10
"BM127",53.3928571428571,7.78455052036556,98,47.55,18.2453310538109,20,0,0,11,31.0952380952381,20.9749218841194,42,1,0,11,59.15,18.3425734290475,20,0.2,0.410391340834062,20,0.45,0.51041778553404,20,0.3,0.470162345981627,20,0.05,0.223606797749979,20,0,0,20,50.8387096774194,19.6469340409955,93,50.2,16.6594370284612,20,45.75,16.0652452599753,20,59.45,17.9721275429776,20,49.1,18.8509388290568,20,47.95,18.8218098576037,20,13.8,3.23793306390293,20,50.85,18.3397038373608,20,63.65,20.2543692492314,20,63.9,12.7605477526385,20,49369.7478991597,29684.4607942905,119,0,0,11,63.7566149206349,17.5355322264868,42,0,0,11,0,0,11,38.85,19.380606149882,20,54.5,19.2750179193036,20,0,0,11,61.05,18.0510241727225,20,33.888887,16.7056086071229,20,53.5,19.0636054468083,20,60.9,14.9416408596562,20,51.304347826087,21.04056353831,46,54.673835125448,18.5643243943275,93,0,0,11
"BM128",40.025,10.4941680995953,40,43.1818181818182,12.5842614548346,11,0,0,12,32.2457912457912,21.8731041078908,33,1,0,12,48.9090909090909,18.838548486837,11,0.363636363636364,0.504524979109513,11,0.636363636363636,0.504524979109513,11,0,0,11,0,0,11,0,0,11,38.8787878787879,18.4892645619128,33,55.3636363636364,17.0427270545105,11,50.5454545454545,19.3202672671143,11,44.3636363636364,19.5308613597697,11,54.9090909090909,19.2481404060473,11,63.8181818181818,15.7659010641205,11,13.0909090909091,0.700649049745371,11,54,17.1464281994822,11,46.9090909090909,21.6769672484623,11,50.6363636363636,20.0163569476202,11,48196.7213114754,55707.8150328812,61,0,0,12,67.0033673400674,17.4547146330405,33,0,0,12,0,0,12,36.4545454545455,10.6898422473265,11,53.2727272727273,15.5826243559351,11,0,0,12,47,20.3224014329016,11,28.2828254545455,9.1133272249419,11,40.4545454545455,17.8009192816755,11,46.5454545454545,19.9567714641604,11,NA,NA,NA,43.4309764309764,21.7077736398979,33,0.0833333333333333,0.288675134594813,12
"BM129",46.3712871287129,9.17078335403976,101,54.4444444444444,8.30829572040968,9,0,0,18,31.0034722222222,20.7342803545238,32,1,0,18,44.8888888888889,8.65223156827827,9,0.111111111111111,0.333333333333333,9,0.666666666666667,0.5,9,0.222222222222222,0.440958551844098,9,0,0,9,0,0,9,47.815578465063,18.0002635340072,97,41.4444444444444,19.3591781276421,9,57.3333333333333,10.4403065089106,9,50,13.1434394280949,9,56.3333333333333,11.8848643240047,9,53.7777777777778,20.9808113390413,9,14.3333333333333,2.82842712474619,9,60.6666666666667,17.0367250374008,9,53.5555555555556,11.1255461788524,9,56,9.98749217771909,9,46639.3442622951,35828.1171208586,122,0,0,18,61.4583338888889,17.1633000027754,32,0,0,18,0,0,18,42.2222222222222,8.22766336479832,9,48.1111111111111,17.010617599344,9,0,0,18,38.2222222222222,15.4092324417683,9,37.0370344444444,15.7134848120421,9,40.3333333333333,21.0297408448131,9,45.4444444444444,9.79937639739273,9,47.3684210526316,23.339598156465,57,51.2485681557847,18.8048906633094,97,0,0,18
"BM13",34.6633663366337,6.83926491331162,101,39.3571428571429,22.6022706240465,14,0,0,18,36.5,22.8431103903933,14,1,0,18,63.8571428571429,12.3901768960933,14,0,0,14,0.357142857142857,0.497245158098847,14,0.5,0.518874521662771,14,0.142857142857143,0.363136519601281,14,0,0,14,62.8611111111111,15.7133706011617,72,47.9285714285714,19.0766239785131,14,49.7142857142857,13.6687660319125,14,63.2142857142857,12.6805639975793,14,44,24.362644797691,14,59.4285714285714,10.5736558390274,14,15.7142857142857,2.52460420138016,14,57.3571428571429,14.10186644961,14,72.8571428571429,10.7764496997791,14,65.7857142857143,17.2590157996807,14,60940.5940594059,24194.1405229358,101,0.0555555555555556,0.235702260395516,18,57.1428578571429,23.4114065138905,14,0.0555555555555556,0.235702260395516,18,0,0,18,53.7857142857143,13.1217879376752,14,53.5,14.3245351649646,14,0,0,18,44.8571428571429,19.218809467879,14,47.6190492857143,15.3642550397455,14,41.6428571428571,16.1750384275237,14,60.1428571428571,11.9412481170691,14,57.6470588235294,16.9219662325768,51,59.0547945205479,17.1203991475398,73,0.0555555555555556,0.235702260395516,18
